entity_id,manufacturer,name,source,is_audit30,ratio,feature_ok,failures,n_meshes,n_failed,faces,normal_spectral_entropy,curvature_entropy,dihedral_q90_deg,sharp_rate_30deg,complexity_score,p_normal_spectral_entropy,module_orientation,p_curvature_entropy,p_dihedral_q90_deg,p_sharp_rate_30deg,module_curvature,geometry_complexity_v2
arm-aa1b44f60a,KUKA,KR 6 R900-2,ros-industrial,False,0.25,True,[],7,0,5079,0.958126465994853,0.7341369954760635,87.94680439647959,0.4030388516915479,1.294444439929254,0.875886524822695,0.875886524822695,0.875886524822695,0.6276595744680851,0.7127659574468085,0.7387706855791962,0.8073286052009456
arm-f1f8f0dd95,KUKA,LBR iiwa 14,matlab,False,0.25,True,[],8,0,29836,0.9673646570154454,0.3897883073525842,44.85492003058153,0.1337373887236254,0.2746153926585226,0.9290780141843972,0.9290780141843972,0.23404255319148937,0.3120567375886525,0.2553191489361702,0.26713947990543735,0.5981087470449172
arm-6e913f41ef,KUKA,LBR iiwa 14 R820,robotics-toolbox,True,0.25,True,[],8,0,18877,0.9701553287686416,0.4470195309175648,49.68870864740004,0.1524495566276206,0.4144352687370359,0.9361702127659575,0.9361702127659575,0.3262411347517731,0.36879432624113473,0.2978723404255319,0.3309692671394799,0.6335697399527187
arm-91bce84f44,KUKA,LBR iiwa 7,matlab,False,0.25,True,[],8,0,63454,0.977639037231372,0.3301162895974424,39.38418823743224,0.1099680227377508,0.2057580881287483,0.9787234042553191,0.9787234042553191,0.09929078014184398,0.2553191489361702,0.23404255319148937,0.1962174940898345,0.5874704491725768
arm-23fbd5742a,Kinova Robotics,Gen3,matlab,False,0.25,True,"[""EndEffector_Link.STL: ValueError: no triangle geometry""]",8,1,21674,0.9672687366025406,0.620377285092884,78.95694014986695,0.2590603442180468,0.9285515865567824,0.9219858156028369,0.9219858156028369,0.6382978723404256,0.5531914893617021,0.45390070921985815,0.5484633569739953,0.7352245862884161
arm-19d6bdecaf,Kinova Robotics,Gen3 V12,matlab,False,0.25,True,[],8,0,21729,0.9667061767528528,0.6185211407572822,78.2407698196482,0.2593086376788659,0.9194594277274748,0.9148936170212766,0.9148936170212766,0.624113475177305,0.5390070921985816,0.46099290780141844,0.541371158392435,0.7281323877068557
arm-8feb5af658,Kinova Robotics,Jaco J2N4S300,oems,True,0.25,True,[],9,0,18480,0.8642760845055659,0.3648781224646859,30.502279236897305,0.0890056595022737,-0.5852566542076434,0.0851063829787234,0.0851063829787234,0.1702127659574468,0.1773049645390071,0.18439716312056736,0.1773049645390071,0.13120567375886524
arm-0d0d196c9d,Kinova Robotics,Jaco J2N6S200,matlab,False,0.25,True,[],10,0,25036,0.8735262150330196,0.3607055631941851,29.618624982424684,0.0852284857265235,-0.5403391317752224,0.10638297872340426,0.10638297872340426,0.14184397163120568,0.15602836879432624,0.1276595744680851,0.14184397163120566,0.12411347517730495
arm-9c4ffe22a9,Kinova Robotics,Jaco J2N6S300,matlab,False,0.25,True,[],10,0,19400,0.8727554870954652,0.3648724186323897,30.212638884998032,0.0874788294225922,-0.533721573609531,0.09929078014184398,0.09929078014184398,0.16312056737588654,0.16312056737588654,0.16312056737588654,0.16312056737588654,0.13120567375886527
arm-fb66eee2b5,Kinova Robotics,Jaco J2N7S300,matlab,False,0.25,True,[],11,0,20554,0.9235490175800638,0.3595098407592365,28.86523396092044,0.0815720284098338,-0.2231329375030579,0.5319148936170213,0.5319148936170213,0.1347517730496454,0.14893617021276595,0.11347517730496454,0.13238770685579196,0.3321513002364066
arm-1998f45a5c,Kinova Robotics,Jaco J2S6S200,oems,True,0.25,True,[],11,0,27988,0.8826559807084896,0.3551889866604437,28.28586736326026,0.0802459880792848,-0.502187167705852,0.1773049645390071,0.1773049645390071,0.12056737588652482,0.1347517730496454,0.10638297872340426,0.12056737588652482,0.14893617021276595
arm-9c6c2f8aef,Kinova Robotics,Jaco J2S6S300,matlab,False,0.25,True,[],11,0,22352,0.8826198328659176,0.3583176309602414,28.78268262204349,0.0822112679650905,-0.4928973407271933,0.16312056737588654,0.16312056737588654,0.1276595744680851,0.14184397163120568,0.12056737588652482,0.13002364066193853,0.14657210401891252
arm-296b557ef0,Kinova Robotics,Jaco J2S7S300,matlab,False,0.25,True,[],12,0,23506,0.9279521947173838,0.3539050895458311,27.65928488363692,0.0772186620260047,-0.21438179482833,0.5602836879432624,0.5602836879432624,0.11347517730496454,0.1276595744680851,0.09929078014184398,0.11347517730496454,0.33687943262411346
arm-30ac22fcc7,Kinova Robotics,Mico M1N4S200,matlab,False,0.25,True,[],9,0,24374,0.8949355887368288,0.3636227507238167,31.07324319372761,0.0879400909113217,-0.3838848793110478,0.2695035460992908,0.2695035460992908,0.15602836879432624,0.18439716312056736,0.1702127659574468,0.1702127659574468,0.21985815602836878
arm-fbeebf16bf,Kinova Robotics,Mico M1N6S200,matlab,True,0.25,True,[],10,0,25294,0.901394234135418,0.3628400132138092,30.424454303106383,0.0854736961608651,-0.3500446758822826,0.3546099290780142,0.3546099290780142,0.14893617021276595,0.1702127659574468,0.1347517730496454,0.15130023640661938,0.2529550827423168
arm-6db670c663,Kinova Robotics,Mico M1N6S300,matlab,False,0.25,True,[],10,0,19658,0.9010315536100192,0.3674642156830661,31.09240852538423,0.0879552151274225,-0.3394429037809519,0.3333333333333333,0.3333333333333333,0.1773049645390071,0.19148936170212766,0.1773049645390071,0.18203309692671396,0.2576832151300236
arm-ab15a75247,Lynxmotion,AL5D,robotics-toolbox,True,0.25,True,[],5,0,15282,0.9002977395491938,0.6981218752068146,95.13988391425414,0.4095074842965817,0.9239426271394476,0.3191489361702128,0.3191489361702128,0.7943262411347518,0.8936170212765957,0.7304964539007093,0.806146572104019,0.5626477541371159
arm-42e898b1a2,Mecademic Robotics,Meca500-R3,matlab,True,0.25,True,"[""meca_500_r3_base.dae: ModuleNotFoundError: No module named 'networkx'"", ""meca_500_r3_j2.dae: ModuleNotFoundError: No module named 'networkx'"", ""meca_500_r3_j3.dae: ModuleNotFoundError: No module named 'networkx'"", ""meca_500_r3_j4.dae: ModuleNotFoundError: No module named 'networkx'"", ""meca_500_r3_j5.dae: ModuleNotFoundError: No module named 'networkx'""]",2,5,2588,0.9481332040742032,0.7750445507467668,91.06960889664336,0.4305896189414124,1.338732893799269,0.8085106382978723,0.8085106382978723,0.9574468085106383,0.7730496453900709,0.8439716312056738,0.8581560283687942,0.8333333333333333
arm-10f5f05385,Quanser,QArm,matlab,True,0.25,True,"[""FOREARM.STL: ModuleNotFoundError: No module named 'networkx'""]",4,1,70224,0.7555978384688222,0.7670315484523081,102.6079112574159,0.4282002410498911,0.4860664493332204,0.0,0.0,0.950354609929078,0.9361702127659575,0.8368794326241135,0.9078014184397163,0.45390070921985815
arm-d55f01b988,ROBOTIS,Open Manipulator,matlab,True,0.25,True,[],7,0,31548,0.9901385729650416,0.7816454433550996,99.61694553796508,0.5178248001509734,1.8208531280842135,1.0,1.0,0.9716312056737588,0.9219858156028369,0.9432624113475178,0.9456264775413712,0.9728132387706856
arm-551a9c392e,Rethink Robotics,Sawyer,matlab,True,0.25,True,[],10,0,58528,0.9762380596291964,0.6950350323988582,107.05140830144164,0.3598863527797545,1.3956036956935989,0.9645390070921985,0.9645390070921985,0.7801418439716312,0.9432624113475178,0.6312056737588653,0.784869976359338,0.8747044917257683
arm-21b8992ec4,Schunk,LWA 4D,random,True,0.25,True,[],8,0,3208,0.9812445429050513,0.7082711776394303,89.17498757736205,0.4187399197617644,1.4521029256044302,0.9858156028368794,0.9858156028368794,0.8156028368794326,0.6382978723404256,0.8014184397163121,0.75177304964539,0.8687943262411347
arm-25d4f5567f,Schunk,LWA 4P,random,True,0.25,True,[],7,0,7268,0.9363602515941096,0.4824608194716824,55.29720662911241,0.1579550530044016,0.2705565776003732,0.6666666666666666,0.6666666666666666,0.3900709219858156,0.41843971631205673,0.3191489361702128,0.375886524822695,0.5212765957446808
arm-0417f43b13,Staubli,RX 160,ros-industrial,False,0.25,True,[],7,0,9991,0.8632202749778743,0.734646049232877,93.27695329146331,0.4114003536853479,0.7138146503930854,0.05319148936170213,0.05319148936170213,0.9042553191489362,0.8546099290780141,0.7553191489361702,0.8380614657210401,0.44562647754137114
arm-24f259efca,Staubli,RX 160L,ros-industrial,True,0.25,True,"[""link_4.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,8417,0.8774787677176622,0.7276342078980823,92.93315467312146,0.4015668356918893,0.7807417481734671,0.11347517730496454,0.11347517730496454,0.8581560283687943,0.8297872340425532,0.7021276595744681,0.7966903073286051,0.4550827423167848
arm-0573e1e127,Staubli,TX-60,ros-industrial,False,0.25,True,[],7,0,9388,0.9508404971145776,0.668653132614945,85.9017650081087,0.3461249182578922,1.0635281735176458,0.8226950354609929,0.8226950354609929,0.6950354609929078,0.5886524822695035,0.5957446808510638,0.6264775413711584,0.7245862884160756
arm-5547a74654,Staubli,TX-60L,ros-industrial,True,0.25,True,[],7,0,8711,0.9288651676596996,0.6778658006317547,86.84212793883235,0.3575717143644285,0.9542715406568552,0.574468085106383,0.574468085106383,0.7375886524822695,0.5957446808510638,0.6170212765957447,0.6501182033096926,0.6122931442080378
arm-e93307d9bd,Staubli,TX-90,ros-industrial,False,0.25,True,"[""link_4.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,8190,0.945524002634009,0.6686518571729686,87.70885241756514,0.3491368877369497,1.043419217683806,0.7588652482269503,0.7588652482269503,0.6879432624113475,0.6099290780141844,0.6028368794326241,0.6335697399527187,0.6962174940898345
arm-d07d771ab2,Staubli,TX-90L,ros-industrial,False,0.25,True,"[""link_4.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,7863,0.9372257054459364,0.680127443539194,87.90222246669042,0.3584295423410504,1.018851639424689,0.6950354609929078,0.6950354609929078,0.7588652482269503,0.6170212765957447,0.624113475177305,0.6666666666666666,0.6808510638297872
arm-c19ddd110e,Staubli,TX-90XL,ros-industrial,False,0.25,True,"[""link_2.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,8048,0.95993609626964,0.7020156007228217,89.89622866671067,0.3725379856918522,1.2276422693051543,0.8936170212765957,0.8936170212765957,0.8014184397163121,0.6666666666666666,0.6808510638297872,0.7163120567375887,0.8049645390070922
arm-7e62b38268,Staubli,TX2-60,ros-industrial,False,0.25,True,[],7,0,9303,0.9515298252263336,0.6881100963555918,74.51162058076903,0.3452731546459201,1.0277587761565437,0.8297872340425532,0.8297872340425532,0.7730496453900709,0.48936170212765956,0.5886524822695035,0.6170212765957447,0.7234042553191489
arm-34e953c5c7,Staubli,TX2-60L,ros-industrial,False,0.25,True,[],7,0,8981,0.9321221038555187,0.7034621204639584,76.58088487045052,0.3669356340934717,0.9660820436664276,0.5957446808510638,0.5957446808510638,0.8085106382978723,0.524822695035461,0.6524822695035462,0.6619385342789598,0.6288416075650118
arm-144f1962ce,Staubli,TX2-90,ros-industrial,False,0.25,True,[],7,0,13734,0.9533537684994612,0.680011560518298,75.05934100225248,0.3389907364718149,1.0226831851763576,0.8439716312056738,0.8439716312056738,0.75177304964539,0.49645390070921985,0.5673758865248227,0.6052009456264775,0.7245862884160756
arm-2a2b0eb0bf,Staubli,TX2-90L,ros-industrial,False,0.25,True,[],7,0,13947,0.9455915155024898,0.6743963034682223,74.21686761897895,0.3366121637310947,0.9568213586853824,0.7659574468085106,0.7659574468085106,0.723404255319149,0.48226950354609927,0.5602836879432624,0.5886524822695035,0.677304964539007
arm-b10f1f90f2,Staubli,TX2-90XL,ros-industrial,False,0.25,True,[],7,0,14380,0.936687391302012,0.6741367571353306,74.03712185877485,0.3324212546998971,0.8896622356712329,0.6737588652482269,0.6737588652482269,0.7163120567375887,0.475177304964539,0.5390070921985816,0.5768321513002364,0.6252955082742316
arm-84f18dca29,Trossen Robotics,PhantomX Pincher,robotics-toolbox,False,0.25,True,[],7,0,3052,0.956953882278198,0.8682930518902062,111.85795769330694,0.5730991825559417,1.859964197918583,0.8652482269503546,0.8652482269503546,1.0,0.9574468085106383,0.950354609929078,0.9692671394799056,0.9172576832151301
arm-b7ba94bbd4,Trossen Robotics,PincherX-100,robotics-toolbox,False,0.25,True,[],8,0,2270,0.8926424819452087,0.5738534573137221,90.21437473160584,0.4371609144648558,0.7594150403651796,0.2553191489361702,0.2553191489361702,0.5460992907801419,0.6950354609929078,0.8581560283687943,0.6997635933806148,0.47754137115839246
arm-355efc5b8b,Trossen Robotics,PincherX-150,robotics-toolbox,True,0.25,True,[],9,0,3720,0.8462093983902871,0.4560863502310582,89.94793669519814,0.3605869294424298,0.188347905708742,0.02127659574468085,0.02127659574468085,0.3404255319148936,0.6737588652482269,0.6382978723404256,0.5508274231678487,0.2860520094562648
arm-ab859c237c,Trossen Robotics,ReactorX-150,robotics-toolbox,True,0.25,True,[],9,0,3626,0.8221320832692774,0.4725325188948971,90.21466316174347,0.3670246701484694,0.0608589180070044,0.0070921985815602835,0.0070921985815602835,0.375886524822695,0.7021276595744681,0.6595744680851063,0.5791962174940898,0.29314420803782504
arm-c4fb1c3613,Trossen Robotics,ReactorX-200,robotics-toolbox,False,0.25,True,[],9,0,3508,0.8398681555123212,0.4669571198774324,90.16009821591292,0.3719349106403747,0.1796983391582979,0.014184397163120567,0.014184397163120567,0.3546099290780142,0.6879432624113475,0.6737588652482269,0.5721040189125296,0.2931442080378251
arm-c19394961c,Trossen Robotics,Turtlebot Arm,robotics-toolbox,False,0.25,True,[],6,0,3170,0.9022445733481688,0.8512991344709175,108.65553089241068,0.5840708702928163,1.47243071736978,0.375886524822695,0.375886524822695,0.9929078014184397,0.950354609929078,0.9574468085106383,0.9669030732860521,0.6713947990543736
arm-1e30cc03ac,Trossen Robotics,ViperX-300,robotics-toolbox,False,0.25,True,[],9,0,11769,0.8870974799613395,0.6140293077854118,90.45868139421512,0.4037322624487965,0.7096669869452092,0.20567375886524822,0.20567375886524822,0.6170212765957447,0.7446808510638298,0.723404255319149,0.6950354609929078,0.450354609929078
arm-3cd0743b5b,Trossen Robotics,ViperX-300s,robotics-toolbox,True,0.25,True,[],10,0,12231,0.8855145085019486,0.6208964059408238,90.86552189760654,0.4136548006558707,0.7264215031026338,0.19858156028368795,0.19858156028368795,0.6453900709219859,0.7588652482269503,0.7801418439716312,0.7281323877068558,0.46335697399527187
arm-01df249d91,Trossen Robotics,WidowX-200,robotics-toolbox,False,0.25,True,[],9,0,2370,0.8893664291547214,0.5993655452671276,90.2317258800578,0.4379262418602012,0.7673930283103143,0.2127659574468085,0.2127659574468085,0.5815602836879432,0.7092198581560284,0.8652482269503546,0.7186761229314421,0.4657210401891253
arm-1293f54184,Trossen Robotics,WidowX-250,robotics-toolbox,False,0.25,True,[],9,0,2614,0.891852031344092,0.5879136094180455,90.06621370119615,0.4247614699786099,0.7471000596529556,0.24822695035460993,0.24822695035460993,0.5602836879432624,0.6808510638297872,0.8156028368794326,0.6855791962174941,0.466903073286052
arm-787fc29345,Trossen Robotics,WidowX-250s,robotics-toolbox,True,0.25,True,[],10,0,3320,0.9014972183527749,0.5973581463845418,90.31347564398068,0.4247654737926029,0.8222348524458085,0.3617021276595745,0.3617021276595745,0.574468085106383,0.7304964539007093,0.8226950354609929,0.7092198581560284,0.5354609929078015
arm-d656d85ceb,Unimation,PUMA 560,robotics-toolbox,True,0.25,True,[],7,0,3792,0.9133762085964784,0.4689372912481979,77.68665462239171,0.3344837582550518,0.5334231075785844,0.475177304964539,0.475177304964539,0.36879432624113473,0.5319148936170213,0.5531914893617021,0.4846335697399527,0.4799054373522459
arm-c83ebf2672,Universal Robots,UR10,matlab,False,0.25,True,"[""shoulder.dae: ModuleNotFoundError: No module named 'networkx'"", ""upperarm.dae: ModuleNotFoundError: No module named 'networkx'""]",5,2,20075,0.9311249298800393,0.6202809870140601,69.32193517069426,0.2949949472688162,0.7030402401702676,0.5886524822695035,0.5886524822695035,0.6312056737588653,0.46099290780141844,0.49645390070921985,0.5295508274231678,0.5591016548463357
arm-acd806343f,Universal Robots,UR10e,matlab,True,0.25,True,[],7,0,85931,0.9077253442949867,0.4975752195370488,44.08797868594079,0.1734559897090736,0.0668991830514676,0.41843971631205673,0.41843971631205673,0.425531914893617,0.3049645390070922,0.3333333333333333,0.3546099290780142,0.38652482269503546
arm-ef48297ba4,Universal Robots,UR16e,matlab,False,0.25,True,"[""upperarm.dae: ModuleNotFoundError: No module named 'networkx'""]",6,1,58146,0.9230870457002064,0.503839604292018,45.15336707035552,0.1859759558244323,0.2024648788934324,0.524822695035461,0.524822695035461,0.4326241134751773,0.3191489361702128,0.3475177304964539,0.3664302600472813,0.44562647754137114
arm-447dd175af,Universal Robots,UR3,matlab,True,0.25,True,[],7,0,16814,0.981866770591707,0.6713020751585337,76.4983931979328,0.3104096089052592,1.157924842971772,0.9929078014184397,0.9929078014184397,0.7092198581560284,0.5177304964539007,0.5106382978723404,0.5791962174940898,0.7860520094562647
arm-e99fababe4,Universal Robots,UR3e,matlab,False,0.25,True,[],7,0,83761,0.912979678926049,0.4833310528037001,40.02497823540656,0.1532417104959336,0.0287324914986448,0.46808510638297873,0.46808510638297873,0.40425531914893614,0.2695035460992908,0.3049645390070922,0.326241134751773,0.3971631205673759
arm-17a4199cfb,Universal Robots,UR5,matlab,False,0.25,True,[],7,0,23913,0.9297751868653774,0.3277680547714891,20.78866618301172,0.0712782793805302,-0.2779397811621467,0.5815602836879432,0.5815602836879432,0.0851063829787234,0.02127659574468085,0.014184397163120567,0.04018912529550828,0.3108747044917257
arm-31ecc95a27,Universal Robots,UR5e,matlab,False,0.25,True,"[""forearm.dae: ModuleNotFoundError: No module named 'networkx'""]",6,1,68895,0.947194692788658,0.482437134092808,42.87251572247589,0.1738749560838361,0.3040870215664882,0.7943262411347518,0.7943262411347518,0.3829787234042553,0.2907801418439716,0.3404255319148936,0.3380614657210402,0.566193853427896
arm-e8a782b5bc,Yaskawa Motoman,Motoman MH5,matlab,True,0.25,True,[],7,0,46225,0.9557370261021412,0.4474499482226948,49.71222846359001,0.1437410913339026,0.3049040953047337,0.8581560283687943,0.8581560283687943,0.3333333333333333,0.375886524822695,0.28368794326241137,0.3309692671394799,0.5945626477541371
arm-3d848aeb52,Yaskawa Motoman,Motoman SIA10D,ros-industrial,True,0.25,True,[],8,0,2508,0.9357165474718762,0.4081889704819257,34.93623910940616,0.1052238293816083,-0.0158368053234513,0.6453900709219859,0.6453900709219859,0.24822695035460993,0.2198581560283688,0.20567375886524822,0.22458628841607564,0.43498817966903075
arm-eee1fac0b3,Yaskawa Motoman,Motoman SIA10F,ros-industrial,False,0.25,True,[],8,0,2508,0.9357165474718762,0.4081889704819257,34.93623910940616,0.1052238293816083,-0.0158368053234513,0.6453900709219859,0.6453900709219859,0.24822695035460993,0.2198581560283688,0.20567375886524822,0.22458628841607564,0.43498817966903075
arm-10582c0edf,Yaskawa Motoman,Motoman SIA20D,ros-industrial,False,0.25,True,[],8,0,2508,0.9357165474718762,0.4081889704819257,34.93623910940616,0.1052238293816083,-0.0158368053234513,0.6453900709219859,0.6453900709219859,0.24822695035460993,0.2198581560283688,0.20567375886524822,0.22458628841607564,0.43498817966903075
arm-33a606333c,Yaskawa Motoman,Motoman SIA5D,ros-industrial,False,0.25,True,[],8,0,2916,0.9250006729188224,0.4409006052229428,40.011567303637975,0.1363440009910156,0.0312800840808171,0.5390070921985816,0.5390070921985816,0.3191489361702128,0.2624113475177305,0.2695035460992908,0.2836879432624113,0.41134751773049644
arm-fdadfa8bdd,ABB,CRB 15000,ros-industrial,False,0.5,True,[],7,0,26266,0.9520987402047588,0.4334417693229573,55.52243360952078,0.1445843150923154,0.2977626976362101,0.8297872340425532,0.8297872340425532,0.41134751773049644,0.45390070921985815,0.3333333333333333,0.3995271867612293,0.6146572104018913
arm-f7b0b901d3,ABB,IRB 120,matlab,False,0.5,True,[],7,0,19988,0.8640968013949288,0.6171293587575163,89.44735159416805,0.3168705720307358,0.4036960973341056,0.05319148936170213,0.05319148936170213,0.8546099290780141,0.7056737588652482,0.7056737588652482,0.7553191489361701,0.40425531914893614
arm-7d8304122a,ABB,IRB 120-3/0.6,ros-industrial,False,0.5,True,[],7,0,19988,0.8640968013949288,0.6171293587575163,89.44735159416805,0.3168705720307358,0.4036960973341056,0.05319148936170213,0.05319148936170213,0.8546099290780141,0.7056737588652482,0.7056737588652482,0.7553191489361701,0.40425531914893614
arm-d23914e41d,ABB,IRB 1200-5/0.9,ros-industrial,False,0.5,True,[],7,0,46416,0.9528282764388248,0.5769231902877863,75.59709691445948,0.2263336476057601,0.7104322936660914,0.8368794326241135,0.8368794326241135,0.723404255319149,0.5531914893617021,0.5035460992907801,0.5933806146572104,0.7151300236406619
arm-402d7168a6,ABB,IRB 1200-7/0.7,ros-industrial,False,0.5,True,[],7,0,39455,0.9620589692266074,0.5879980388159103,78.48335426046417,0.2442320094023398,0.8300649404234042,0.8936170212765957,0.8936170212765957,0.75177304964539,0.5673758865248227,0.524822695035461,0.6146572104018913,0.7541371158392435
arm-936a2bbc83,ABB,IRB 120T,matlab,False,0.5,True,[],7,0,19988,0.8640968013949288,0.6171293587575163,89.44735159416805,0.3168705720307358,0.4036960973341056,0.05319148936170213,0.05319148936170213,0.8546099290780141,0.7056737588652482,0.7056737588652482,0.7553191489361701,0.40425531914893614
arm-30008f0a9e,ABB,IRB 120T-3/0.6,ros-industrial,False,0.5,True,[],7,0,19988,0.8640968013949288,0.6171293587575163,89.44735159416805,0.3168705720307358,0.4036960973341056,0.05319148936170213,0.05319148936170213,0.8546099290780141,0.7056737588652482,0.7056737588652482,0.7553191489361701,0.40425531914893614
arm-d8cf128269,ABB,IRB 140,robotics-toolbox,True,0.5,True,[],7,0,9824,0.9422857061042832,0.6703443824401425,89.69936441857826,0.4267579830323877,1.1710475366103348,0.7127659574468085,0.7127659574468085,0.9326241134751773,0.7553191489361702,0.9113475177304965,0.8664302600472813,0.789598108747045
arm-f86e598566,ABB,IRB 140T,robotics-toolbox,False,0.5,True,[],7,0,9824,0.9422857061042832,0.6703443824401425,89.69936441857826,0.4267579830323877,1.1710475366103348,0.7127659574468085,0.7127659574468085,0.9326241134751773,0.7553191489361702,0.9113475177304965,0.8664302600472813,0.789598108747045
arm-4e79777e86,ABB,IRB 1600,matlab,False,0.5,True,"[""link_3.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,7326,0.9098151381294544,0.5772728451927026,90.22352092175484,0.4009182638315218,0.8123996186516727,0.4078014184397163,0.4078014184397163,0.7340425531914894,0.875886524822695,0.8829787234042553,0.8309692671394799,0.6193853427895981
arm-c92ba5c644,ABB,IRB 1600-6/1.2,ros-industrial,False,0.5,True,"[""link_3.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,7326,0.9098151381294544,0.5772728451927026,90.22352092175484,0.4009182638315218,0.8123996186516727,0.4078014184397163,0.4078014184397163,0.7340425531914894,0.875886524822695,0.8829787234042553,0.8309692671394799,0.6193853427895981
arm-674fb8e440,ABB,IRB 1600-8/1.45,ros-industrial,False,0.5,True,"[""link_3.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,9465,0.9001799670117439,0.5592895539925028,90.21188962308815,0.3894740971777577,0.7090542049230815,0.2765957446808511,0.2765957446808511,0.7021276595744681,0.8652482269503546,0.8723404255319149,0.8132387706855791,0.5449172576832151
arm-081210e630,ABB,IRB 2400,ros-industrial,False,0.5,True,"[""link_1.dae: ModuleNotFoundError: No module named 'networkx'"", ""link_3.dae: ModuleNotFoundError: No module named 'networkx'""]",5,2,32562,0.8876939590672126,0.3446818229813938,132.9898051859158,0.6511551008364682,0.9477471612116752,0.1879432624113475,0.1879432624113475,0.29432624113475175,0.9893617021276596,0.9893617021276596,0.7576832151300237,0.4728132387706856
arm-f3a89fcc9e,ABB,IRB 2600,ros-industrial,False,0.5,True,[],7,0,136018,0.9592201619458606,0.4632580471633266,79.85617861094045,0.2290410939526085,0.6546271028683358,0.8794326241134752,0.8794326241134752,0.48226950354609927,0.574468085106383,0.5106382978723404,0.5224586288416075,0.7009456264775413
arm-f817901d6a,ABB,IRB 4400L/30,ros-industrial,True,0.5,True,[],7,0,5846,0.9225332069980589,0.5950097101372857,90.83555297600768,0.4213055689120794,0.9546515078983356,0.5177304964539007,0.5177304964539007,0.7588652482269503,0.900709219858156,0.900709219858156,0.8534278959810875,0.6855791962174941
arm-24c767f546,ABB,IRB 4600-20/2.50,ros-industrial,False,0.5,True,[],7,0,18284,0.9400480281489212,0.7244487235929348,91.16132587329012,0.4517668298018696,1.2676088309312203,0.6879432624113475,0.6879432624113475,0.9787234042553191,0.9148936170212766,0.9361702127659575,0.9432624113475176,0.8156028368794326
arm-304c9a08a5,ABB,IRB 4600-40/2.55,ros-industrial,False,0.5,True,[],7,0,19243,0.9433452305173982,0.713791058892932,91.29155133661976,0.4387667899096247,1.2553804091940046,0.7446808510638298,0.7446808510638298,0.9716312056737588,0.9290780141843972,0.9290780141843972,0.9432624113475178,0.8439716312056738
arm-44d423d29d,ABB,IRB 4600-60/2.05,ros-industrial,True,0.5,True,[],7,0,30095,0.9537583925445304,0.6777212759091308,90.3398775112387,0.4061031310692177,1.2216638246023424,0.851063829787234,0.851063829787234,0.950354609929078,0.8936170212765957,0.8936170212765957,0.9125295508274233,0.8817966903073287
arm-8fcf241b6f,ABB,IRB 52-7/1.2,ros-industrial,False,0.5,True,[],7,0,13092,0.9245136739640696,0.5259053522131987,89.69252208184247,0.3528970335744122,0.7652337843340511,0.5390070921985816,0.5390070921985816,0.6028368794326241,0.7446808510638298,0.8085106382978723,0.7186761229314421,0.6288416075650118
arm-91f018718c,ABB,IRB 52-7/1.45,ros-industrial,False,0.5,True,[],7,0,13488,0.9152601207813555,0.5109988427403784,89.72674018104982,0.3493131858587807,0.6818532740266394,0.475177304964539,0.475177304964539,0.5815602836879432,0.7659574468085106,0.8014184397163121,0.7163120567375887,0.5957446808510638
arm-065970a45f,ABB,IRB 5400,ros-industrial,False,0.5,True,"[""link_1.dae: ModuleNotFoundError: No module named 'networkx'"", ""link_3.dae: ModuleNotFoundError: No module named 'networkx'""]",6,2,33276,0.8876935052279035,0.3446825738762823,132.9891647480919,0.651151195467954,0.947741617342324,0.1702127659574468,0.1702127659574468,0.3120567375886525,0.9716312056737588,0.9716312056737588,0.75177304964539,0.46099290780141844
arm-6af92e32a6,ABB,IRB 6600-255/2.55,ros-industrial,False,0.5,True,[],9,0,11388,0.9127625544970356,0.5554660077604276,88.11702981689392,0.3371518882118796,0.6844748579261242,0.4326241134751773,0.4326241134751773,0.6879432624113475,0.6524822695035462,0.7730496453900709,0.7044917257683215,0.5685579196217494
arm-0ef5af4e54,ABB,IRB 6640,ros-industrial,False,0.5,True,"[""cylinder.stl: ModuleNotFoundError: No module named 'networkx'"", ""piston.stl: ModuleNotFoundError: No module named 'networkx'""]",7,2,19988,0.8640968013949288,0.6171293587575163,89.44735159416805,0.3168705720307358,0.4036960973341056,0.05319148936170213,0.05319148936170213,0.8546099290780141,0.7056737588652482,0.7056737588652482,0.7553191489361701,0.40425531914893614
arm-897106e190,ABB,IRB 6640-185/2.8,ros-industrial,False,0.5,True,"[""link_1.dae: ModuleNotFoundError: No module named 'networkx'"", ""link_3.dae: ModuleNotFoundError: No module named 'networkx'""]",7,2,41456,0.887714246130222,0.3447142964490861,132.97258463657138,0.6510591659857835,0.94782526162831,0.20567375886524822,0.20567375886524822,0.3191489361702128,0.9645390070921985,0.9645390070921985,0.7494089834515366,0.4775413711583924
